,Unnamed: 0,Date,User,Tweet,translated
1476,1476,2022-02-08 11:21:15+00:00,phvote,"As President Rodrigo Duterte has not yet endorsed any candidate, vice presidential candidate Vicente Sotto III believes that the President is doing so to leave the decision-making to the people. #PHVote #WeDecide 

LIVE UPDATES: https://t.co/1NaII8WbMv https://t.co/OCjmHtHN45","As President Rodrigo Duterte has not yet endorsed any candidate, vice presidential candidate Vicente Sotto III believes that the President is doing so to leave the decision-making to the people. #PHVote #WeDecide 

LIVE UPDATES: https://t.co/1NaII8WbMv https://t.co/OCjmHtHN45"
1477,1477,2022-02-08 11:01:23+00:00,tmtbernadette,"At the proclamation rally of @iampinglacson Sen. Panfilo Lacson and @sotto_tito Sen. Vicente Sotto 3rd their senatorial candidate Monsour del Rosario said, ""Maglilingkod ako sa inyo ng tapat.""

@TheManilaTimes

#2022elections

#LacsonSotto2022

#proclamationrally","At the proclamation rally of @iampinglacson Sen.Panfilo Lacson and @Sotto_tito Sen.Vicente Sotto 3rd Their Senatorial Candidate Monsour del Rosario said, ""I'm going to get a tapat.

@themanilates

#2022Elections

#lacsonsotto2

#proclamationrally"
1478,1478,2022-02-08 10:32:09+00:00,tmtbernadette,"At the proclamation rally of  @iampinglacson Sen. Panfilo Lacson and @sotto_tito Sen. Vicente Sotto 3rd comebacking senator @migzzubiri Migz Zubiri vowed to be the ""Trabahador n'yo sa Senado.""

@TheManilaTimes

#2022elections

#LacsonSotto2022

#proclamationrally","At the proclamation rally of @iampinglacson Sen.Panfilo Lacson and @Sotto_tito Sen.Vicente Sotto 3rd amebbecking Senator @Migzzzuri Migz Zubiri Vowed to be the ""Trabasador n'yo in the Senate.

@themanilates

#2022Elections

#lacsonsotto2

#proclamationrally"
1479,1479,2022-02-08 10:22:06+00:00,tmtbernadette,"At the proclamation rally of  @iampinglacson Sen. Panfilo Lacson and @sotto_tito Sen. Vicente Sotto 3rd comebacking senator @jvejercito JV Ejercito thanked them for including him in their senatorial slate. ""Ibalik natin ang good sa Senado.""

@TheManilaTimes

#2022elections","At the proclamation rally of @iampinglacson Sen.Panfilo Lacson and @Sotto_tito Sen.Vicente Sotto 3rd IBacking Senator @Jvejercito JV EJER EJERCITO Thanted Them for including him in their senatorial slate.""I'm going to turn the good in the Senate.

@themanilates

#2022Elections"
1480,1480,2022-02-08 10:16:56+00:00,rapplerdotcom,"LOOK: Last-minute preparations for the presidential campaign kick-off of Senator Panfilo Lacson and running mate Vicente Sotto III at the Imus Grandstand in Cavite on Tuesday, February 8. 

📸 Angie de Silva/Rappler #PHVote #WeDecide https://t.co/HOVEJKcce9 https://t.co/0zOpKGWcGt","LOOK: Last-minute preparations for the presidential campaign kick-off of Senator Panfilo Lacson and running mate Vicente Sotto III at the Imus Grandstand in Cavite on Tuesday, February 8. 

📸 Angie de Silva/Rappler #PHVote #WeDecide https://t.co/HOVEJKcce9 https://t.co/0zOpKGWcGt"
1481,1481,2022-02-08 10:16:55+00:00,phvote,"LOOK: Last-minute preparations for the presidential campaign kick-off of Senator Panfilo Lacson and running mate Vicente Sotto III at the Imus Grandstand in Cavite on Tuesday, February 8. 

📸 Angie de Silva/Rappler #PHVote #WeDecide https://t.co/1NaII8WbMv https://t.co/xytUp6ARTM","LOOK: Last-minute preparations for the presidential campaign kick-off of Senator Panfilo Lacson and running mate Vicente Sotto III at the Imus Grandstand in Cavite on Tuesday, February 8. 

📸 Angie de Silva/Rappler #PHVote #WeDecide https://t.co/1NaII8WbMv https://t.co/xytUp6ARTM"
1482,1482,2022-02-08 10:11:48+00:00,phvote,"LOOK: President-VP tandem Panfilo Lacson and Vicente Sotto III and senate hopeful former PNP chief Guillermo Eleazar hold a media briefing at the Sangguniang Panglungsod Hall in Imus, Cavite, prior to the start of their campaign kick-off on Tuesday, February 8. https://t.co/ijwyFxhdsz","LOOK: President-VP tandem Panfilo Lacson and Vicente Sotto III and senate hopeful former PNP chief Guillermo Eleazar hold a media briefing at the Sangguniang Panglungsod Hall in Imus, Cavite, prior to the start of their campaign kick-off on Tuesday, February 8. https://t.co/ijwyFxhdsz"
1483,1483,2022-02-08 10:11:48+00:00,rapplerdotcom,"LOOK: President-VP tandem Panfilo Lacson and Vicente Sotto III and senate hopeful former PNP chief Guillermo Eleazar hold a media briefing at the Sangguniang Panglungsod Hall in Imus, Cavite, prior to the start of their campaign kick-off on Tuesday, February 8. https://t.co/k7u6L26ZE8","LOOK: President-VP tandem Panfilo Lacson and Vicente Sotto III and senate hopeful former PNP chief Guillermo Eleazar hold a media briefing at the Sangguniang Panglungsod Hall in Imus, Cavite, prior to the start of their campaign kick-off on Tuesday, February 8. https://t.co/k7u6L26ZE8"
1484,1484,2022-02-08 09:56:45+00:00,HanaBordey,WATCH: Vice presidential candidate Vicente Sotto III arrives here at Imus Grandstand to launch their #Eleksyon2022 national campaign @gmanews @gmanewsbreaking https://t.co/ne89132jR0,WATCH: Vice presidential candidate Vicente Sotto III arrives here at Imus Grandstand to launch their #Eleksyon2022 national campaign @gmanews @gmanewsbreaking https://t.co/ne89132jR0
1485,1485,2022-02-08 09:54:27+00:00,rapplerdotcom,"Both 73, senators Panfilo Lacson and Vicente Sotto III have no doubt they can keep up with their younger opponents. #PHVote #WeDecide  https://t.co/Mtd0hKD6fJ","Both 73, senators Panfilo Lacson and Vicente Sotto III have no doubt they can keep up with their younger opponents. #PHVote #WeDecide  https://t.co/Mtd0hKD6fJ"
1486,1486,2022-02-08 09:51:21+00:00,phvote,"Both 73, senators Panfilo Lacson and Vicente Sotto III have no doubt they can keep up with their younger opponents. #PHVote #WeDecide  https://t.co/d1HLTTbq6u","Both 73, senators Panfilo Lacson and Vicente Sotto III have no doubt they can keep up with their younger opponents. #PHVote #WeDecide  https://t.co/d1HLTTbq6u"
1487,1487,2022-02-08 09:44:06+00:00,rapplerdotcom,"Senators Panfilo Lacson and Vicente Sotto III launch their bid for the two highest posts in the land as the official campaign period for the 2022 elections begins.

Tune in here to get real-time updates, analyses, and fact checks. #PHVote #WeDecide 
 https://t.co/tt6JptMdVf","Senators Panfilo Lacson and Vicente Sotto III launch their bid for the two highest posts in the land as the official campaign period for the 2022 elections begins.

Tune in here to get real-time updates, analyses, and fact checks. #PHVote #WeDecide 
 https://t.co/tt6JptMdVf"
1488,1488,2022-02-08 09:40:59+00:00,phvote,"Senators Panfilo Lacson and Vicente Sotto III launch their bid for the two highest posts in the land as the official campaign period for the 2022 elections begins.

Tune in here to get real-time updates, analyses, and fact checks. #PHVote #WeDecide 
 https://t.co/9Vq2ymnQSz","Senators Panfilo Lacson and Vicente Sotto III launch their bid for the two highest posts in the land as the official campaign period for the 2022 elections begins.

Tune in here to get real-time updates, analyses, and fact checks. #PHVote #WeDecide 
 https://t.co/9Vq2ymnQSz"
1489,1489,2022-02-08 09:14:46+00:00,AbanteNews,"Nagsagawa ng press conference sina presidential aspirant Senador Panfilo Lacson at vice presidential bet Senate President Vicente Sotto III bago nagtungo sa Imus Cathedral para sa misa saka magtutungo sa Imus Grandstand para sa kick off ng proclamation rally.

#AbanteNews https://t.co/LdLWBueQO0","Presidential Aspirant Senator Panfilo Lacson and Vice Presidential Bet Senate President Vicente Sotto III held a press conference before heading to the Imus Cathedral for the mass and then headed to the Imus Grandstand for the kick off of the proclamation rally.

#Abantenews https://t.co/LDLWBUEQO0"
1490,1490,2022-02-08 09:01:23+00:00,phvote,"@ramboreports @_lorenzpasion @sofiatomacruz LIVE: Panfilo Lacson-Vicente Sotto III proclamation rally at Imus Grandstand in Cavite

https://t.co/iKy8fkvCkv","@ramborepports @_lorency pasion @sofiatacuraz live: PANFILIA LICENT SUCENTS CLIAMATION RALLAMATION RALLY AT CAVIT

https://t.co/iky8fkvckv"
1491,1491,2022-02-08 09:01:13+00:00,rapplerdotcom,"LIVE: Panfilo Lacson-Vicente Sotto III proclamation rally at Imus Grandstand in Cavite

https://t.co/TNVHadbBS6","Live: Panfilo Lacson-Vicente Sotto III Proclamation Rally at Imus Grandstand in Cavite

https://t.co/tnvhadbbs6"
1492,1492,2022-02-08 08:32:57+00:00,phvote,"Rappler is on standby for presidential candidate Panfilo Lacson and running mate Vicente Sotto III's proclamation rally at Imus Grandstand, Cavite

Bookmark this page for LIVE updates: https://t.co/1NaII8WbMv #PHVote #WeDecide https://t.co/aJZBLikCly","Rappler is on standby for presidential candidate Panfilo Lacson and running mate Vicente Sotto III's proclamation rally at Imus Grandstand, Cavite

Bookmark this page for LIVE updates: https://t.co/1NaII8WbMv #PHVote #WeDecide https://t.co/aJZBLikCly"
1493,1493,2022-02-08 07:50:41+00:00,inquirerdotnet,"Presidential and vice-presidential candidates Panfilo Lacson and Vicente Sotto III have started their campaign launch with a Mass at the Imus Cathedral in Cavite. | @CMRamosINQ
 https://t.co/2OMqiPafJz","Presidential and vice-presidential candidates Panfilo Lacson and Vicente Sotto III have started their campaign launch with a Mass at the Imus Cathedral in Cavite. | @CMRamosINQ
 https://t.co/2OMqiPafJz"
1494,1494,2022-02-08 07:48:36+00:00,inquirerdotnet,"Presidential candidate Senator Panfilo Lacson and his running mate, Senate President Vicente Sotto III, are banking on their track record to set themselves apart from other candidates. | @CMRamosINQ https://t.co/SCSl7ZSL40","Presidential candidate Senator Panfilo Lacson and his running mate, Senate President Vicente Sotto III, are banking on their track record to set themselves apart from other candidates. | @CMRamosINQ https://t.co/SCSl7ZSL40"
1495,1495,2022-02-08 07:48:07+00:00,PhilippineStar,"Partido Reporma standard bearer Sen. Panfilo Lacson &amp; runningmate Senate President Vicente Sotto III hold a press briefing in Imus, Cavite a few hours before launching their campaign. With them is former PNP chief Guillermo Eleazar, who is running for senator. | @PaoloSRomero https://t.co/rHv0O4K96I","Party Reform Standard Bearer Sen.Panfilo Lacson &amp;Runningmate Senate President Vicente Sotto III hold a press briefing in Imus, cavite that Few Hours before launching the campaign the campaign.With them is former PNP Chief Guillermo Eleazar, who is running for senator.|@paolosromero https://t.co/rhv0o4k96i"
1496,1496,2022-02-08 07:41:03+00:00,PaoloSRomero,"Partido Reporma standard bearer Sen. Panfilo Lacson and runningmate Senate President Vicente Sotto III hold a press briefing in Imus, Cavite a few hours before launching their campaign. With them is former PNP chief Guillermo Eleazar, who is running for senator 
@PhilippineStar https://t.co/IozSPxhVIa","Partido Reporma standard bearer Sen. Panfilo Lacson and runningmate Senate President Vicente Sotto III hold a press briefing in Imus, Cavite a few hours before launching their campaign. With them is former PNP chief Guillermo Eleazar, who is running for senator 
@PhilippineStar https://t.co/IozSPxhVIa"
1497,1497,2022-02-08 07:36:30+00:00,HanaBordey,Presidential candidate Panfilo Lacson and vice presidential candidate Vicente Sotto III attend a mass at Imus Cathedral ahead of their proclamation rally at the Imus grandstand. @gmanewsbreaking @gmanews https://t.co/yyoO3ViFxZ,Presidential candidate Panfilo Lacson and Vice Presidential Candidate Vicente Sotto III Attend Mass and Imus Cathedral Ahead of Their Proclamation Rally at the Imus Grandstand.@gmanewsbreaking @gmanews https://t.co/yooooo3vifxz
1498,1498,2022-02-08 07:31:06+00:00,PTVph,"KAPAPASOK NA BALITA: Senate President Vicente Sotto III, kinumpirmang walang i-eendorsong kandidato sa pagkapangulo si Pangulong Rodrigo Roa Duterte. 

Ayon kay Sotto, sinabi ito sa kaniya mismo ni Pangulong Duterte kasama si Sen. Bong Go. | via Eunice Samonte https://t.co/HvaTMJLJNa","Incoming News: Senate President Vicente Sotto III, confirmed that President Rodrigo Roa Duterte has no endorsing presidential candidate.

According to Sotto, President Duterte told him this with Sen.Bong Go.|via Eunice Samonte https://t.co/hvatmjljna"
1499,1499,2022-02-08 06:40:45+00:00,HanaBordey,Presidential candidate Panfilo Lacson &amp; vice presidential candidate Vicente Sotto III face the media before their proclamation rally this afternoon. They are joined by ex-PNP chief Guillermo Eleazar who runs for Senate under Partido Reporma in 2022. @gmanews https://t.co/1jBMRyw2Cb,Presidential candidate Panfilo Lacson &amp; vice presidential candidate Vicente Sotto III face the media before their proclamation rally this afternoon. They are joined by ex-PNP chief Guillermo Eleazar who runs for Senate under Partido Reporma in 2022. @gmanews https://t.co/1jBMRyw2Cb
1500,1500,2022-02-08 06:39:14+00:00,radyoinqonline,"LOOK: Presidential aspirant Sen. Ping Lacson and his running mate Senate President Vicente Sotto III press briefing at the Imus City Hall | @escosio_jan 

#OurVoteOurFuture #VotePH https://t.co/zqKxiukQhF","LOOK: Presidential aspirant Sen. Ping Lacson and his running mate Senate President Vicente Sotto III press briefing at the Imus City Hall | @escosio_jan 

#OurVoteOurFuture #VotePH https://t.co/zqKxiukQhF"
1501,1501,2022-02-08 06:32:47+00:00,HanaBordey,Presidential candidate Panfilo Lacson and vice presidential candidate Vicente Sotto III face the media before their proclamation rally at Imus Grandstand. @gmanewsbreaking @gmanews https://t.co/WEAfBgw7bz,Presidential candidate Panfilo Lacson and Vice Presidential Candidate Vicente Sotto III Face the Media before their proclamation rally at the Imus Grandstand.@gmanwsbreaking @gmanews https://t.co/weafbg7bz
1502,1502,2022-02-08 06:28:51+00:00,_iancruz,"Nasa Imus, Cavite na sina Sen. Ping Lacson at Senate President Vicente Sotto III para sa pagsisimula ng kampanya para sa Eleksyon 2022. @gmanews https://t.co/lfZHdGr9ek","Sen is in Imus, Cavite.Ping Lacson and Senate President Vicente Sotto III for the start of the election campaign 2022. @gmanews https://t.co/lfzhdgr9EK"
1503,1503,2022-02-08 06:26:39+00:00,rapplerdotcom,"NOW: Senators Panfilo Lacson and Vicente Sotto III hold their first press conference here in Imus, Cavite, as candidates for the 2022 elections. #PHvote #WeDecide | via @ramboreports https://t.co/BxDKnetU6u","NOW: Senators Panfilo Lacson and Vicente Sotto III hold their first press conference here in Imus, Cavite, as candidates for the 2022 elections. #PHvote #WeDecide | via @ramboreports https://t.co/BxDKnetU6u"
1504,1504,2022-02-08 06:25:18+00:00,ramboreports,"NOW: Senators Panfilo Lacson and Vicente Sotto III hold their first press conference here in Imus, Cavite, as candidates for the 2022 elections. @rapplerdotcom #PHvote #WeDecide https://t.co/elmMJsc9nJ","NOW: Senators Panfilo Lacson and Vicente Sotto III hold their first press conference here in Imus, Cavite, as candidates for the 2022 elections. @rapplerdotcom #PHvote #WeDecide https://t.co/elmMJsc9nJ"
