,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,User,Tweet,translated,Positive,Negative,Neutral,Compound,Sentiment,Cleaned
1406,1406,1406,1406,2022-02-12 23:50:42+00:00,crissandymark,"Kung gaganapin ang eleksyon ngayon, sinong kandidato sa pagkaBisePresidente ang iboboto mo?
#BBMSARA2022
#7PangilinanForVicePresident
#DrWillieOng
#TitoSotto","If the election is being held today, which of the depressing candidate will you vote for?
#BBMSARA2022
#7PangilinanForVicePresident
#Drwillieong
#Titosotto",0.0,0.12,0.88,-0.3818,Negative,elect held today  depress candid vote for 
1407,1407,1407,1407,2022-02-12 22:36:28+00:00,wengarud01,@xxkirrua Kasi nga c max roxas NPC na ang lider nila eh c Tito sotto na tumatakbong vice president tapos ang presidente dapat nila eh si ping lacson.mahilig makisawsaw itong si max kaya lumipat dun kay bbm dahil malakas,@xxkirrua because c max Roxas NPC is their leader eh c Tito Sotto is running vice president after the president should be Ping Lacson.,0.0,0.0,1.0,0.0,Neutral,c max roxa npc leader eh c tito sotto run vice presid presid ping lacson 
1408,1408,1408,1408,2022-02-12 18:47:00+00:00,tribunephl,"For the fifth day of their national campaign, Senators Panfilo “Ping” Lacson and Vicente “Tito” Sotto III courted Davao de Oro — a province ruled by an ally of Davao City Mayor Sara Duterte-Carpio.

#DailyTribune
#KatriVote
#PulsoNgBayan

Read: https://t.co/2C6nXUtlyA","for the Fifth Day of Their National Campaign, Senators Panfilo “Ping” Lacson and Vicente “Tito” Sotto III courted Davao de Oro — A Province Ruled by Ally of Davao City Mayor Sara Duterte-Carpio.

#DAYIBINTURETETUETE
#Katrivote
#Pulongbayan

READ: https://t.co/2c6nxutlya",0.0,0.0,1.0,0.0,Neutral,fifth day nation campaign  senat panfilo ping lacson vicent tito sotto iii court davao de oro provinc rule alli davao citi mayor sara duterte carpio  
1409,1409,1409,1409,2022-02-12 18:47:00+00:00,cnc_tribunephl,"For the fifth day of their national campaign, Senators Panfilo “Ping” Lacson and Vicente “Tito” Sotto III courted Davao de Oro — a province ruled by an ally of Davao City Mayor Sara Duterte-Carpio.

#DailyTribune
#KatriVote
#PulsoNgBayan

Read: https://t.co/aV4u0aUyvr","for the Fifth Day of Their National Campaign, Senators Panfilo “Ping” Lacson and Vicente “Tito” Sotto III courted Davao de Oro — A Province Ruled by Ally of Davao City Mayor Sara Duterte-Carpio.

#DAYIBINTURETETUETE
#Katrivote
#Pulongbayan

READ: https://t.co/av4u0auyvr",0.0,0.0,1.0,0.0,Neutral,fifth day nation campaign  senat panfilo ping lacson vicent tito sotto iii court davao de oro provinc rule alli davao citi mayor sara duterte carpio  
1410,1410,1410,1410,2022-02-12 16:19:21+00:00,EuniceIbay1,"@Politiko_Ph @iampinglacson Sapat at Nararapat Pinglacson at TitoSotto

#LacsonSottoTayo","@Politiat_ph @iampinglacson sapat and stuffed with titosotto

#LACSONSOSTO",0.0,0.0,1.0,0.0,Neutral,sapat stuf titosotto
1411,1411,1411,1411,2022-02-12 15:57:48+00:00,MarCruz34364352,"@Politiko_Ph @iampinglacson Sapat at Nararapat Pinglacson at TitoSotto

#LacsonSottoTayo","@Politiat_ph @iampinglacson sapat and stuffed with titosotto

#LACSONSOSTO",0.0,0.0,1.0,0.0,Neutral,sapat stuf titosotto
1412,1412,1412,1412,2022-02-12 15:46:15+00:00,a_nalundasan,@Aj_Roculas @jcpunongbrgy Tanongin mo si Alfred Tiongko na druglord kung kaano ano ni Tito Sotto? Mga defense mechanism lng yan ng mga involved sa drugs.,@Aj_roculas @jcpinbrgy you ask Alfred Tiongko druglord what is Tito Sotto?These are the defense mechanisms of those involved in drugs.,0.073,0.0,0.927,0.128,Positive,ask alfr tiongko druglord tito sotto thes defens mechan involv drugs 
1413,1413,1413,1413,2022-02-12 13:46:06+00:00,justRichhhh,Tito Sotto 💙,Tito below 💙,0.0,0.0,1.0,0.0,Neutral,tito
1414,1414,1414,1414,2022-02-12 12:58:42+00:00,BbrightAngelo12,"@moddu_kun @paulsoriano1017 Suportado niya si Leni, pero dahil kapamilya niya nga si Tito Sotto, support din niya for VP. So ano pong punto niyo? 🤷🏻‍♂️","@moddu_kun @paulsoriano1017 he supported Leni, but since he is a family member Tito Sotto, he also supports VP.So what is your point?🤷🏻‍♂️",0.205,0.0,0.795,0.5994,Positive,support leni  sinc famili member tito sotto  also support vp so point 
1415,1415,1415,1415,2022-02-12 11:26:31+00:00,Aj_Roculas,@a_nalundasan @jcpunongbrgy Bakit si Ping at Tito Sotto nagpasa ng drug test? Hahahahahahahaha....,@a_nalanundasan @jcpinbrgy why ping and tito sotto passed a drug test?HAHAHAHAHAHAHAHA ....,0.0,0.0,1.0,0.0,Neutral,ping tito sotto pass drug test hahahahahahahaha     
1416,1416,1416,1416,2022-02-12 10:11:57+00:00,ehfajardo08,"@Zer0Se7enTen @Bembenida1 @gideonlasco My username is very significant, coming from sen.tito sotto to his bashers... 
How about yours? 0710, Dont laugh with others without smelling at your own shit.","@Zer0Se7enTen @Bembenida1 @gideonlasco My username is very significant, coming from sen.tito sotto to his bashers... 
How about yours? 0710, Dont laugh with others without smelling at your own shit.",0.06,0.188,0.751,-0.6631,Negative,usernam significant  come sen tito sotto bashers    yours  dont laugh other without smell shit 
1417,1417,1417,1417,2022-02-12 07:05:00+00:00,PangMasaNews,TINGNAN: Nagtungo si presidential aspirant Sen. Panfilo Lacson at kanyang running mate na si Senate President Vicente ‘Tito’ Sotto III sa Davao del Norte bilang bahagi ng kanilang campaign rally nitong Biyernes. https://t.co/yoCcS2pysb,SEE: Presidential Aspirant Sen went.Panfilo Lacson and his running mate Senate President Vicente 'Tito' Sotto III in Davao del Norte as part of their campaign rally this Friday.https://t.co/YOCS2PYSB,0.0,0.0,1.0,0.0,Neutral,see  presidenti aspir sen went panfilo lacson run mate senat presid vicent  tito  sotto iii davao del nort part campaign ralli friday 
1418,1418,1418,1418,2022-02-12 06:21:45+00:00,benjiegagago,"LACSON-SOTTO Tandem 
February 12, 2022
 
The irrefutable candidate for presidency Sen. Ping Lacson and the indubitable President of the Senate Tito Sotto running for vice-president conducted their major campaign in the Municipality of Mawab, Davao de Oro, together with their","LACSON-SOTTO Tandem 
February 12, 2022
 
The irrefutable candidate for presidency Sen. Ping Lacson and the indubitable President of the Senate Tito Sotto running for vice-president conducted their major campaign in the Municipality of Mawab, Davao de Oro, together with their",0.0,0.0,1.0,0.0,Neutral,lacson sotto tandem februari irrefut candid presid sen  ping lacson indubit presid senat tito sotto run vice presid conduct major campaign municip mawab  davao de oro  togeth
1419,1419,1419,1419,2022-02-12 06:05:00+00:00,PilStarNgayon,TINGNAN: Nagtungo si presidential aspirant Sen. Panfilo Lacson at kanyang running mate na si Senate President Vicente ‘Tito’ Sotto III sa Davao del Norte bilang bahagi ng kanilang campaign rally nitong Biyernes. https://t.co/6A9396EJza,SEE: Presidential Aspirant Sen went.Panfilo Lacson and his running mate Senate President Vicente 'Tito' Sotto III in Davao del Norte as part of their campaign rally this Friday.https://t.co/6a9396EJZA,0.0,0.0,1.0,0.0,Neutral,see  presidenti aspir sen went panfilo lacson run mate senat presid vicent  tito  sotto iii davao del nort part campaign ralli friday 
1420,1420,1420,1420,2022-02-12 05:55:38+00:00,onenewsph,"Supporters greet presidential aspirant Sen. Ping Lacson and his running mate Sen. Tito Sotto with a warm welcome for their campaign rally on Saturday in Mawab, Davao de Oro. #BilangPilipino2022

📷 UsaPingLacson, Vicente Tito Sotto https://t.co/eVrDpZHtvl","Supporters Greeet Presidential Aspirant Sen.Ping Lacson and His Running Ten.Tito Sotto with a warm welcome for their campaign on Saturday in Mawab, Davao de Oro.# countilipino2

📷 Usapinglacson, Vicente Tito Sotto https://t.co/Evrdpzhtvl",0.224,0.0,0.776,0.7783,Positive,support greeet presidenti aspir sen p lacson run ten tito sotto warm welcom campaign saturday mawab  davao de oro  countilipino  usapinglacson  vicent tito sotto
1421,1421,1421,1421,2022-02-12 05:04:52+00:00,maryon789,@moddu_kun @paulsoriano1017 Kay Leni sya Hindi Kay pangilinan. Sabeeeee. Compare ming Yung Kay Kiko sya tapos pamangkin sya ni Tito sotto getcha,@moddu_kun @paulsoriano1017 because he is not with Pangilinan.Sabeeeee.Compare ming yung kay kiko sya finished his nephew of tito sotto getcha,0.0,0.0,1.0,0.0,Neutral,pangilinan sabeeeee compar ming yung kay kiko sya finish nephew tito sotto getcha
1422,1422,1422,1422,2022-02-12 04:31:55+00:00,News5PH,"Nasa Mawab, Davao de Oro na ang tambalan nina presidential aspirant Sen. Ping Lacson at vice presidential aspirant Senate Pres. Tito Sotto para sa kanilang kampanya. #BilangPilipino2022

📷: UsaPingLacson https://t.co/2k2YmUBpoP","Nawab, Davao de Oro na Tambalan Nina Presidential Aspirant Sen.Ping Lacson and Vice Presidential Aspirant Senate Pres.Tito Sotto for the campaign.# countilipino2

📷: Usapinglacson https://t.co/2k2ymubpop",0.0,0.0,1.0,0.0,Neutral,nawab  davao de oro na tambalan nina presidenti aspir sen p lacson vice presidenti aspir senat pres tito sotto campaign  countilipino   usapinglacson
1423,1423,1423,1423,2022-02-12 03:17:17+00:00,cnc_tribunephl,"The province of Davao del Norte will “definitely” back the tandem of Senators Panfilo “Ping” Lacson and Vicente “Tito” Sotto III come the 2022 May elections. 

Read more: https://t.co/kvIhWWsr7a

#KaTriVote2022 
#PulsoNgBayan
#DailyTribune https://t.co/bvvn1t2lfV","The province of Davao del Norte will “definitely” back the tandem of Senators Panfilo “Ping” Lacson and Vicente “Tito” Sotto III come the 2022 May elections. 

Read more: https://t.co/kvIhWWsr7a

#KaTriVote2022 
#PulsoNgBayan
#DailyTribune https://t.co/bvvn1t2lfV",0.0,0.0,1.0,0.0,Neutral,provinc davao del nort definit back tandem senat panfilo ping lacson vicent tito sotto iii come may elections  read more 
1424,1424,1424,1424,2022-02-12 03:16:49+00:00,tribunephl,"The province of Davao del Norte will “definitely” back the tandem of Senators Panfilo “Ping” Lacson and Vicente “Tito” Sotto III come the 2022 May elections. 

Read more: https://t.co/mBGbVMfGvg

#KaTriVote2022 
#PulsoNgBayan
#DailyTribune https://t.co/WaXpKmLt27","The province of Davao del Norte will “definitely” back the tandem of Senators Panfilo “Ping” Lacson and Vicente “Tito” Sotto III come the 2022 May elections. 

Read more: https://t.co/mBGbVMfGvg

#KaTriVote2022 
#PulsoNgBayan
#DailyTribune https://t.co/WaXpKmLt27",0.0,0.0,1.0,0.0,Neutral,provinc davao del nort definit back tandem senat panfilo ping lacson vicent tito sotto iii come may elections  read more 
1425,1425,1425,1425,2022-02-12 02:05:57+00:00,ABSCBNNews,"Nagtungo sa Davao de Oro sina presidential candidate Sen. Ping Lacson at running mate nitong si Sen. Tito Sotto Sabado ng umaga. 

Binisita nila ang mga bayan ng Mawab at Monkayo. | via @HernelTocmo #Halalan2022 https://t.co/r1kNWejBwx","Presidential candidate Sen went to Davao de Oro.Ping Lacson and its running mate Sen.Tito Sotto Saturday morning.

They visited the towns of Mawab and Monkayo.|via @herneltocmo #Election2022 https://t.co/r1knwejbwx",0.0,0.0,1.0,0.0,Neutral,presidenti candid sen went davao de oro p lacson run mate sen tito sotto saturday morning they visit town mawab monkayo  via
1426,1426,1426,1426,2022-02-09 22:20:38+00:00,MlaStandard,"Presidential candidate Senator Panfilo Lacson and running mate Vicente Sotto III confirmed Wednesday they have dropped former Quezon City Mayor Herbert Bautista from their Senate slate for the 2022 national elections.
Read more 👇
https://t.co/B5gnpAmdXM https://t.co/nYVVfrMm7d","Presidential candidate Senator Panfilo Lacson and running mate Vicente Sotto III confirmed Wednesday they have dropped former Quezon City Mayor Herbert Bautista from their Senate slate for the 2022 national elections.
Read more 👇
https://t.co/B5gnpAmdXM https://t.co/nYVVfrMm7d",0.0,0.0,1.0,0.0,Neutral,presidenti candid senat panfilo lacson run mate vicent sotto iii confirm wednesday drop former quezon citi mayor herbert bautista senat slate nation elections read
1427,1427,1427,1427,2022-02-09 15:41:39+00:00,Politiko_Ph,"“Guest” senatorial candidates who snubbed the proclamation rally of Senator Panfilo Lacson and Senate President Vicente Sotto III may be dropped from their slate, the tandem’s spokesperson has warned.
https://t.co/n89oNTHqqS
#PolitikoNews
@iampinglacson 
@sotto_tito","“Guest” senatorial candidates who snubbed the proclamation rally of Senator Panfilo Lacson and Senate President Vicente Sotto III may be dropped from their slate, the tandem’s spokesperson has warned.
https://t.co/n89oNTHqqS
#PolitikoNews
@iampinglacson 
@sotto_tito",0.0,0.141,0.859,-0.6249,Negative,guest senatori candid snub proclam ralli senat panfilo lacson senat presid vicent sotto iii may drop slate  tandem spokesperson warned 
1428,1428,1428,1428,2022-02-09 14:44:10+00:00,phvote,"Senator Vicente Sotto III asks for the support of Quezon City, the most vote-rich city, for his vice presidential run https://t.co/W8rgeHdwOl","Senator Vicente Sotto III asks for the support of Quezon City, the most vote-rich city, for his vice presidential run https://t.co/W8rgeHdwOl",0.119,0.0,0.881,0.4019,Positive,senat vicent sotto iii ask support quezon city  vote rich city  vice presidenti run
1429,1429,1429,1429,2022-02-09 14:26:18+00:00,phvote,"Senator Vicente Sotto III asks for the support of Quezon City, the most vote-rich city, for his vice presidential run. #PHVote #WeDecide  https://t.co/XpRWAgZdez","Senator Vicente Sotto III asks for the support of Quezon City, the most vote-rich city, for his vice presidential run. #PHVote #WeDecide  https://t.co/XpRWAgZdez",0.109,0.0,0.891,0.4019,Positive,senat vicent sotto iii ask support quezon city  vote rich city  vice presidenti run 
1430,1430,1430,1430,2022-02-09 14:25:24+00:00,rapplerdotcom,"Senator Vicente Sotto III asks for the support of Quezon City, the most vote-rich city, for his vice presidential run. #PHVote #WeDecide  https://t.co/rcAPKoo9fm","Senator Vicente Sotto III asks for the support of Quezon City, the most vote-rich city, for his vice presidential run. #PHVote #WeDecide  https://t.co/rcAPKoo9fm",0.109,0.0,0.891,0.4019,Positive,senat vicent sotto iii ask support quezon city  vote rich city  vice presidenti run 
1431,1431,1431,1431,2022-02-09 13:25:16+00:00,UNTVNewsRescue,"Presidential candidate Sen. Panfilo Lacson and vice presidential candidate Sen. Vicente Sotto III confirm that they removed senatorial candidate Herbert Bautista from their senatorial slate.
https://t.co/Se5D0GYrq0","Presidential candidate Sen. Panfilo Lacson and vice presidential candidate Sen. Vicente Sotto III confirm that they removed senatorial candidate Herbert Bautista from their senatorial slate.
https://t.co/Se5D0GYrq0",0.0,0.0,1.0,0.0,Neutral,presidenti candid sen  panfilo lacson vice presidenti candid sen  vicent sotto iii confirm remov senatori candid herbert bautista senatori slate 
1432,1432,1432,1432,2022-02-09 12:15:00+00:00,onenewsph,The tandem of presidential aspirant Senators Ping Lacson and vice-presidential aspirant Vicente Sotto III confirms that they have dropped former Quezon City mayor Herbert Bautista from their senatorial slate for the 2022 elections. #BilangPilipino2022 https://t.co/9kzAW7DQp9,The tandem of presidential aspirant Senators Ping Lacson and vice-presidential aspirant Vicente Sotto III confirms that they have dropped former Quezon City mayor Herbert Bautista from their senatorial slate for the 2022 elections. #BilangPilipino2022 https://t.co/9kzAW7DQp9,0.0,0.0,1.0,0.0,Neutral,tandem presidenti aspir senat ping lacson vice presidenti aspir vicent sotto iii confirm drop former quezon citi mayor herbert bautista senatori slate elections 
1433,1433,1433,1433,2022-02-09 12:01:45+00:00,AbanteNews,"Kinumpirma nina presidential aspirant Panfilo Lacson at running mate Vicente Sotto III na tinanggal na nila sa kanilang senatorial line si dating Quezon City Mayor Herbert Bautista.
https://t.co/az7JVxcYHh
#TunayNaTabloidista  
#AbanteNews
@iampinglacson","He confirmed the Presidential Aspirant Panfilo Lacson at Running Mate Vicente Sotto Sotto III that he took him to the Sensentorial Line of Dating Quezon City Mayor Herbert Bautista.
https://t.co/Az7jvvxcyh
#Tuynabloidist
# #
@iampinglacson",0.0,0.0,1.0,0.0,Neutral,confirm presidenti aspir panfilo lacson run mate vicent sotto sotto iii took sensentori line date quezon citi mayor herbert bautista 
1434,1434,1434,1434,2022-02-09 10:56:36+00:00,itstimetoG,@girlunbound Itchoy’s batchoyan. Near vicente sotto,@girlunbound Itchoy batchoyan. Near vicente sotto,0.0,0.0,1.0,0.0,Neutral,itchoy batchoyan  near vicent sotto
1435,1435,1435,1435,2022-02-09 10:47:57+00:00,rapplerdotcom,Sharing senatorial candidates is a compromise that presidential bet Panfilo Lacson and running mate Vicente Sotto III are willing to make as long as common bets remain 'fair'. #PHVote #WeDecide  https://t.co/JNPYGlZvZi,Sharing senatorial candidates is a compromise that presidential bet Panfilo Lacson and running mate Vicente Sotto III are willing to make as long as common bets remain 'fair'. #PHVote #WeDecide  https://t.co/JNPYGlZvZi,0.088,0.0,0.912,0.4215,Positive,share senatori candid compromis presidenti bet panfilo lacson run mate vicent sotto iii will make long common bet remain  fair  
