,Translated_Tweet,Positive,Negative,Neutral,Compound,Sentiment
9026,@Theguidon its proper & amp;timely pres'l candidates Manny Pacquiao & amp;Ping Lacson back out the pres'l debate hosted by the media front owned by Quiboloy.This forum is a scapegoat of the PH govt to twist everything into a demonic process by forging this face to face televised actual surveys.,0.0,0.058,0.942,-0.4019,Negative
9027,"#SONSHIENNEWSBLAST: CyberLibel case by @mannypacquiao vs @pastoracq, Makati City Prosecution Office has dismissed

https://t.co/5lf3ufptgi",0.0,0.198,0.802,-0.4939,Negative
9028,"Manny Pacquiao, listening to the advice of pastors that he is the Man of Destiny #CareMonaman",0.0,0.0,1.0,0.0,Neutral
9029,"@Delorean_p @poppinpuffins Floyd Mayweather Jr.vs.Manny Pacquiao
May 2, 2015. Would go back in time to replace the corrupt judges because Pacquiao should have won this match while Mayweather is just doing some hula hoops to not get hit by Pacquiao's punches.😂😂😂",0.085,0.0,0.915,0.5719,Positive
9030,"Saul Canelo Alvarez in #Boxing Interview - ""Manny Pacquiao is a 'B-' Fighter"" @shosports: https://t.co/4th7up7Wyt @hboboxing",0.11,0.0,0.89,0.1531,Positive
9031,"@Did_sybil @marararinimac @joshuablantonsr the election is coming up.

(Against all the out-country ""prophets"" there is zero indication that Duterte will try to remain in power past his term-limit.)

Bongbong Marcos is running for President.🙄

If I could vote yet, it would be for Manny Pacquiao.That's real work-ethic!",0.0,0.0,1.0,0.0,Neutral
9032,"@rjtr3z @baconttan2 @tonyocruz @lenirobredo @iskomoreno @mannypacquiao legitimate?Ok.Same script, same survey as of 2016 VP election.",0.0,0.0,1.0,0.0,Neutral
9033,"@smninews @pastoracq @mannypacquiao ooch, filing fee pain.",0.0,0.355,0.645,-0.5106,Negative
9034,@Mannypacquiao sir @mannypacquiao ❤️❤️❤️❤️❤️❤️,0.0,0.0,1.0,0.0,Neutral
9035,"@Mellord0124 @mannypacquiao very stupid comment, ever.",0.0,0.425,0.575,-0.5709,Negative
9036,@smninews @pastoracq @mannypacquiao kangaroo court of the philippines,0.0,0.0,1.0,0.0,Neutral
9037,@smninews @pastoracq @mannypacquiao wow truth and justice?Coming from you?@Fbi,0.48,0.0,0.52,0.755,Positive
9038,@claire_hecita @mannypacquiao wanted na po eh from the FBI.,0.0,0.31,0.69,-0.5574,Negative
9039,"@baifernnam_ @yaySyuseu @mancor03 @freedom971655531 @mannypacquiao weh, really?Edi also gave Jessica Soho a script for Len-len?🤮",0.0,0.0,1.0,0.0,Neutral
9040,@rjtr3z @baconttan2 @tonyocruz @lenirobredo @iskomoreno @mannypacquiao wait and see us in the election.As simple as that!,0.0,0.0,1.0,0.0,Neutral
9041,@Mannypacquiao korek ka diring dapita,0.0,0.0,1.0,0.0,Neutral
9042,"@gundaya_dalagon @mannypacquiao saba oy, paila raman ka ka uhas nimo oy.Paka ranig rawan mga bisaya.",0.0,0.0,1.0,0.0,Neutral
9043,@baifernnam_ @yaySyuseu @mancor03 @freedom971655531 @mannypacquiao BBM answers all the questions.And to be fair he answered repeated questions.Only you Pinkachu are not moving on.You are the only mother to answer so you are infected.🤭🤣,0.067,0.0,0.933,0.3182,Positive
9044,@baifernnam_ @yaySyuseu @mancor03 @freedom971655531 @mannypacquiao 'don't need a lawyer?Just Believe it.Atty.Barry Gutierrez says a pinkachu who is furious' does not need the lawyer.Can BBM just have no lawyer.Len Len should not be there either.Your mother is also a lawyer but BBM is not.,0.0,0.094,0.906,-0.4497,Negative
9045,"@Mannypacquiao senator, can you please check up for your own sake.",0.187,0.0,0.813,0.3182,Positive
9046,@smninews @pastoracq @mannypacquiao tnx smni for the info ..we love pastor acq.,0.387,0.0,0.613,0.743,Positive
9047,"@tonyocruz @lenirobredo @iskomoreno @mannypacquiao there are many here in 🇬🇧, young people.They sell food.Fortunately the police told them that they were just entering the eateries of many Filipinos.",0.0,0.0,1.0,0.0,Neutral
9048,"@Frogmulat @aboutlouie22 @tonyocruz @lenirobredo @iskomoreno @mannypacquiao is desperate.Ahhaha..kalog mu na ang brain mu @frogmulat
You are desperate for politica you are still in the mood for your mother ahahah sad life nyo",0.0,0.153,0.847,-0.6597,Negative
9049,@smninews @pastoracq @mannypacquiao oh anu na @mannypacquiao kaya mo pa ???Don't always bother with the mobanga to the child ... not just buak ... ruined na ruined .... as in crushed pine gyud ... mao na nothing man .... Hadlok ka noh .... ???Don't be unlucky to be the same level Pacq ..... hahhahahahha,0.033,0.161,0.807,-0.837,Negative
9050,"@Drahcir_nallas @lenirobredo @iampinglacson @iskomoreno @mannypacquiao maybe number 1.
Because Ka Leody and Leni are fighting in the top 1 and 2?https://t.co/4SFZPTFKT2",0.137,0.111,0.752,-0.1027,Negative
9051,@Mannypacquiao on your statement sir you judged the person already without due process.The fairness and equality are just like the words you say against gays haaay,0.091,0.0,0.909,0.3612,Positive
9052,@Mannypacquiao 💥💥💥💥💥🔥,0.0,0.0,1.0,0.0,Neutral
9053,@baifernnam_ @yaySyuseu @mancor03 @freedom971655531 @mannypacquiao eh i like your mom just paying attention.,0.185,0.0,0.815,0.3612,Positive
9054,@Mannypacquiao no matter what you say only in boxing we can salute you.If you really have a platform for your government it should show.Too early to run too early to do gutter politics.The arrogant is poor but no stand.,0.025,0.201,0.775,-0.7579,Negative
9055,"@baifernnam_ @yaySyuseu @mancor03 @freedom971655531 @mannypacquiao hay naku girl you are, so scenario to Jessica Soho.BBM knows that he will be raised for a long time after the issue and then you will be b?So if other aspirants don't go, it's okay?Not like that.Too biased.🤮",0.064,0.0,0.936,0.4329,Positive
9056,@Frogmulat @aboutlouie22 @tonyocruz @lenirobredo @iskomoreno @mannypacquiao thank u..paki you are the sc ruking thief sha..di mu kaya bring out noh..bka kaya nila..ahahah hudo just just,0.087,0.118,0.796,-0.2263,Negative
9057,Yordenis Ugas Responde A Las Críticas Sobre Su Victoria Ante Manny Pacquiao https://t.co/CQG6QRGR2P,0.0,0.0,1.0,0.0,Neutral
9058,"Floyd Mayweather, Jr.vs.Manny Pacquiao
https://t.co/r1l26NHFFU",0.0,0.0,1.0,0.0,Neutral
9059,@Mannypacquiao i may not vote for you but i am impressed with your principles and conviction👍,0.242,0.0,0.758,0.631,Positive
9060,@Mannypacquiao no need to attend any debate or forum idol.It hurts inside us to watch you.I hope this election will not tarnished your boxing accomplishment.We idolized you in boxing but not in politics.If u can do what du30's did to davao & amp;Replicate to Saranggani & amp;Gensan Salute,0.041,0.077,0.882,-0.1779,Negative
9061,@muskey,0.0,0.0,1.0,0.0,Neutral
9062,"Go to Leody De Guzman!

It's ur time to shine.Do you know ... bka tomorrow

#SoNews
@lenirobredo
@iampinglacson
@Iskomoreno
@Manny Pacquiao",0.0,0.0,1.0,0.0,Neutral
9063,@baifernnam_ @yaySyuseu @mancor03 @freedom971655531 @mannypacquiao back to you🤭 https://t.co/fcgjzgd0ie,0.0,0.0,1.0,0.0,Neutral
9064,@baifernnam_ @yaySyuseu @mancor03 @freedom971655531 @mannypacquiao https://t.co/zezyu0e7zzg,0.0,0.0,1.0,0.0,Neutral
9065,"Being ambitious, even over-ambitious, isn't wrong but name-calling, stepping on, & amp;Destroying People & Amp;Your friends for your ambition will make you bleed really hard in the future.

Mark these words @mannypacquiao",0.221,0.057,0.722,0.7129,Positive
9066,@Mannypacquiao right!Brutal but true.,0.571,0.0,0.429,0.6114,Positive
9067,@Mannypacquiao your decision is right Sen Pacman.It is in line with your conscience.This kind of person should not be enjoyed.Integrity is important.,0.079,0.0,0.921,0.2023,Positive
9068,@mancor03 @yaySyuseu @freedom971655531 @baifernnam_ @mannypacquiao so quiboloy's counter attack.What a lame excuse.What else?All right.,0.0,0.189,0.811,-0.4215,Negative
9069,@Mannypacquiao Quiboloy should come to the US and face the allegations against him.He should not be a fugitive hide.,0.082,0.0,0.918,0.1326,Positive
9070,"@mancor03 @yaySyuseu @freedom971655531 @baifernnam_ @mannypacquiao oh my ,, oh, you say you will expose your mother b*b @if you answer.One of the panelists is Prof.Carlita Carlos.Don't be a pacute questions.If I didn't know your mother was asking for a panelist to drop.",0.0,0.091,0.909,-0.4019,Negative
9071,"@Mannypacquiao how can a man indicate in the US by the FBI for the human trafficking of minors, immigration law violations, human right abuses and money laundering have the moral authority to host and conduct presidential debates?",0.031,0.169,0.799,-0.7717,Negative
9072,@Mannypacquiao hahaha knock out.Marcos is really alert to him because he is Quiboloy.WANTED !!!!!!!,0.377,0.0,0.623,0.8053,Positive
9073,"@Stoopydogg @mrlhughes @Tonybellew @suz1wong manny pacquiao was a flyweight, got filled in then left the division to pick up a title, what's your actual point",0.0,0.0,1.0,0.0,Neutral
9074,"El Campeón de Peso Welter, Yordenis Ugas, se syntió Obligado A Responder Cuando Los Trolls Menospreciaron Su Victoria sobre la superestrella del Boxeo Manny Pacquiao https://t.co/tbbtxbejsh",0.0,0.0,1.0,0.0,Neutral
9075,"@smninews @pastoracq @mannypacquiao there is no justice here, in america phase ka hagaha ...",0.193,0.125,0.682,0.296,Positive
9076,"@jojolopezc @yaysyuseu @freedom97165531 @baifernnam_ @mannypacquiao smni owned by Quiboloy who is known to be the pastor of the devils?A wanted man for sex trafficking, child abuse ang fraud?!Who would want to attend that?Yikes!CNN is a much better platform and not biased.Who's cowardly now?#Bbmdawalo",0.158,0.084,0.758,0.4075,Positive
9077,@yayyuseu @mancor03 @freedom97165531 @baifernnam_ @mannypacquiao who is absent in SMNI? 🙈,0.0,0.0,1.0,0.0,Neutral
9078,@Mannypacquiao coward,0.0,0.75,0.25,-0.4588,Negative
9079,@baifernnam_ @mannypacquiao scared Manny and Leni have no advanced questions kc stupid.But if the name is the picture for sure they attend,0.157,0.186,0.657,-0.2023,Negative
9080,"@Rayvontae @VINCECINCHES @mannypacquiao no the FBI, and no because he's bestfriends with the president so there's that.",0.0,0.227,0.773,-0.5267,Negative
9081,"@aleliboneli @smninews @pastoracq @mannypacquiao you said pakyu .. anything to say m, more decent p because c pacq to anyone's camp n kamampwets",0.0,0.0,1.0,0.0,Neutral
9082,@KRSSMYE @tonyocruz @lenirobredo @iskomoreno @mannypacquiao and he is home to SMNI.,0.0,0.0,1.0,0.0,Neutral
9083,"@aleliboneli @smninews @pastoracq @mannypacquiao know, you, know m?",0.0,0.0,1.0,0.0,Neutral
9084,"Ugas 'Ampalaya' still to Pacman's fans
https://t.co/3PRJLV1Qye
#TOVYNATABLOIDISTA
#AbanTesports
#YordEnisugas
@Manny Pacquiao",0.0,0.0,1.0,0.0,Neutral
9085,@aleliboneli @biancablanca95 @smninews @pastoracq @mannypacquiao don't go back to that,0.0,0.0,1.0,0.0,Neutral
9086,@Biancablanca95 @aleliboneli @smninews @pastoracq @mannypacquiao lol.Hahahaha let's see his influence in us.I know worse sentencing don.,0.0,0.251,0.749,-0.5719,Negative
9087,@Mannypacquiao happy valentines day sir ..,0.425,0.0,0.575,0.5719,Positive
9088,@Pilstarngayon @mannypacquiao @iampinglacson @lenirobredo so what if Pastor Quibul0y endorsed the dictator's son Bbmarcos?!,0.15,0.0,0.85,0.3164,Positive
9089,"@214_SIRCHIEF they like showbiz like questions and showbiz personality the panelists.Platform base and weight panelists like Prof.Clarita Carlos fear they are
@lenirobredo
@iampinglacson
@Manny Pacquiao
@Iskomoreno
And no advance questionnaires 🤪🤪🤪",0.193,0.139,0.668,0.2732,Positive
9090,@Pilstarngayon @mannypacquiao @iampinglacson @lenirobredo cowards,0.0,0.0,1.0,0.0,Neutral
9091,"@Pilstarngayon @mannypacquiao @iampinglacson @lenirobredo may proof n b kau sa, allegation ñu?",0.0,0.0,1.0,0.0,Neutral
9092,Manny Pacquiao Manny Pacquiao Manny Pacquiao Manny Pacquiao,0.0,0.0,1.0,0.0,Neutral
9093,@Mannypacquiao i swear if vp leni isn't running I'd vote for you sir.jusko more no alamano,0.0,0.221,0.779,-0.4005,Negative
9094,@Apakheticdame Manny Pacquiao does not speak or write english like that 😅,0.2,0.0,0.8,0.3612,Positive
9095,@czar_buenafe @baifernnam_ @mannypacquiao ka leody will miss him,0.0,0.186,0.814,-0.1531,Negative
9096,@Csorlan @sotto_tito @iampinglacson @mannypacquiao @lenirobredo hello po mas tanga kapo !!!You don't live here so you can't feel it !!You look like a fool.,0.083,0.254,0.663,-0.7326,Negative
9097,Presidential candidate Manny Pacquiao said Monday he is not discouraged by his standing in opinion polls as the senator claimed his bid has “solid” support on the ground.https://t.co/QVOZ3GVP0U,0.16,0.0,0.84,0.607,Positive
9098,Tibo Monabesa Hadapi Lawan Dari Manajemen Manny Pacquiao https://t.co/8F4PJWXCTS,0.0,0.0,1.0,0.0,Neutral
9099,@Theguidon God bless your heart!@Manny Pacquiao,0.565,0.0,0.435,0.636,Positive
9100,"Delayed in intelligent and platform-based debate.
Either you have no platform, or you are not intelligent.🤣
#LenIdasal
#Iskodow
#Pingdow
#Pacquiaodalog
@sotto_tito @iampinglacson @mannypacquiao @lenirobredo",0.107,0.146,0.747,-0.0258,Neutral
9101,@bagbongmarcos @lenirobredo @iskomoreno @mannypacquiao @iampinglacson @reginevalcasid @thejammagno,0.0,0.0,1.0,0.0,Neutral
9102,@smninews @pastoracq @mannypacquiao 🤢🤮🤮🤮🤮🤮🤮,0.0,0.0,1.0,0.0,Neutral
9103,"The very first intelligent and platform-based format debate, @lenirobredo, @vppilipinas, @iampinglacson, @mannypacquiao and @iskomoreno.
It's really hard if you're not ready and you're just reading your platform and your knowledge is still lacking.That's a waste of time.",0.078,0.158,0.764,-0.3236,Negative
9104,@Tengtei @smninews @pastoracq @mannypacquiao do you know how extradition and interpol processes work?,0.0,0.0,1.0,0.0,Neutral
9105,@Mannypacquiao good choice🙋‍♀️,0.592,0.0,0.408,0.4404,Positive
9106,@Biancablanca95 @smninews @pastoracq @mannypacquiao hindi bias?You got to be kidding me!Sen Lacson says you are endorsing the candidate and then expecting us to think you're not bias.Bias kayo and that's for sure.Sure you come back to me which means never.,0.042,0.0,0.958,0.1759,Positive
9107,@Tengtei @smninews @pastoracq @mannypacquiao cheap ba yun payu pacq?Don't do that.,0.0,0.0,1.0,0.0,Neutral
9108,@Mannypacquiao in the debate just backing down ... you continue to retreat to the presidency is good senator .. dear you are tired .. you are the last in the list my guzz,0.214,0.074,0.712,0.5423,Positive
9109,@JUSTERENC4D @smninews @pastoracq @mannypacquiao not really?I didn't lie.It's an ongoing thing😉,0.0,0.0,1.0,0.0,Neutral
9110,"@Mannypacquiao you are brave enough to debate but you don't really know, Tabogo, hahaha!",0.394,0.0,0.606,0.8311,Positive
9111,"For lovers one and all on #VALENTINESDAY.
""Imagine"" sung by @mannypacquiao & amp;#Willferrell https://t.co/csthasopip via @youtube @jimmykimmellive @jimmykimmel",0.175,0.0,0.825,0.5267,Positive
9112,"@tuff_token @mannypacquiao @floydmayweather

Tuff !!",0.0,0.0,1.0,0.0,Neutral
9113,@Mannypacquiao happy valentines day po Sen.Manny Pacquiao.God bless po,0.348,0.385,0.267,-0.1779,Negative
9114,"@Mannypacquiao I will not vote for you this year, but I think your heart is kind to the poor.But why does your recent rallies violate prevailing safety measures of this country?",0.215,0.111,0.674,0.6124,Positive
9115,@totocovy @sabonguniteam @smninews @lenirobredo @mannypacquiao @iampinglacson @iskomoreno @leodymaging @bagbongmarcos wahahaha the wanted just for those who hide ... a lot of kiyeme eh they know where the pastor is.PRRD Jusme,0.0,0.057,0.943,-0.1779,Negative
9116,"Presidential candidates Manny Pacquiao, Leni Robredo and Panfilo Lacson will skip the presidential debate organized by the media network of Apollo Quiboloy, an evangelist who had already publicly endorsed a ticket for the May polls.https://t.co/eol2yxCakw",0.057,0.0,0.943,0.25,Positive
9117,@smninews @pastoracq @mannypacquiao 😂,0.0,0.0,1.0,0.0,Neutral
9118,"@Akis2x @biancablanca95 @smninews @pastoracq @mannypacquiao that vase has long been dismissed, you are still raising the issue eh.Black propaganda is what the FBI and CIA did to Pastor Quiboloy.Don't you know the indictment?",0.0,0.059,0.941,-0.25,Negative
9119,@Mannypacquiao beautiful couple.🙏🏼❤️🥀❤️🙏🏼,0.661,0.0,0.339,0.5994,Positive
9120,"@smninews @pastoracq @mannypacquiao these people will not endure sound teaching, but having itching ears they will accumulate for themselves teachers to suit their own passions, and will turn away from listening to the truth and wander off into myths.Servants of Sin Disguised as Servants of Righteousness",0.128,0.133,0.739,-0.0772,Negative
9121,"@wickedBrown @baconttan2 @tonyocruz @lenirobredo @iskomoreno @mannypacquiao he is indeed a leader to 60% of voters ... check the legitimate surveys, look who is on top.don't you believe in scientific surveys db?Twitter survey is what you believe.haha .. loser ..",0.0,0.084,0.916,-0.5267,Negative
9122,https://t.co/PDVBR9QJI2 #gofundme @mannypacquiao can you please help me champ?,0.574,0.0,0.426,0.7964,Positive
9123,"@claire_hecita @mannypacquiao tsk tsk.This is a voter now.You are still defending Satan.The brain is used, but you may not have a brain.",0.0,0.0,1.0,0.0,Neutral
9124,"@Dgcues @tonyocruz @lenirobredo @iskomoreno @mannypacquiao so you support sex trafficker, a sexual predator and a child molester ????",0.14,0.201,0.659,-0.3142,Negative
9125,Hmmn who can they?🤔 @lenirobredo @mannypacquiao @iskomoreno @sotto_tito,0.0,0.0,1.0,0.0,Neutral
9126,@Mannypacquiao buti naman .. invalidate who are not relevant,0.0,0.0,1.0,0.0,Neutral
9127,@Mannypacquiao I have a lot of respect for national you salute bro manny.,0.237,0.0,0.763,0.4767,Positive
9128,@Mannypacquiao good choice po!🥰,0.516,0.0,0.484,0.4926,Positive
9129,@Mannypacquiao so far this is the best statement issued by any presidential candidate.And you wouldn't have to be a pacquiao supporter to agree with it.👍,0.295,0.0,0.705,0.8316,Positive
9130,"@yorme_bodyguard @totocovy @sabonguniteam @smninews @lenirobredo @mannypacquiao @iampinglacson @iskomoreno @leodymangukawa @bagbongmarcos hiding?You're so stupid!Hahahaha he's just in Davao he always lives on fb, youtube, and tv ... use eye 'when I have time because I know you don't have a brain 🤪😬🥴😁",0.0,0.0,1.0,0.0,Neutral
9131,"@Mannypacquiao BBM, Jessica Soho is a bias journalist.Quiboloy's station is finished with BBM.Neutral?These trolls are really fanatics.",0.0,0.085,0.915,-0.1027,Negative
9132,"@tigress0509 @mannypacquiao no, Manny has charged Quiboloy before so he can't really contact a wanted.",0.0,0.25,0.75,-0.4588,Negative
